Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
NODE_269_length_3725_cov_20.081414_4	COG0451	2.6e-63	0.3485	0.3408	0.9777	1.062
NODE_372_length_1877_cov_9.068333_1	COG1305	7.33e-13	0.3288	0.07524	0.2288	0.8022
NODE_379_length_1791_cov_252.076429_2	COG3666	3.76e-13	0.4054	0.1863	0.4596	0.1602
NODE_424_length_1230_cov_6.549003_3	COG1782	3.59e-17	0.6512	0.04396	0.0675	0.9773
NODE_1_length_174676_cov_75.610868_53	COG1773	1.07e-20	0.6415	0.6182	0.9636	0.9815
NODE_1_length_174676_cov_75.610868_128	COG1746	1.21e-160	0.4483	0.4402	0.9819	0.9436
NODE_3_length_156794_cov_85.676493_108	COG0007	4.02e-113	0.5378	0.5246	0.9754	1.013
NODE_3_length_156794_cov_85.676493_110	COG1828	1.88e-24	0.4268	0.4217	0.988	0.9762
NODE_3_length_156794_cov_85.676493_136	COG0463	2.83e-28	0.2526	0.2543	1.007	0.7793
NODE_4_length_156707_cov_15.332159_51	COG1741	8.92e-22	0.2731	0.2355	0.8623	0.6538
NODE_6_length_125980_cov_87.281550_23	COG4061	1.1e-72	0.5447	0.4885	0.8969	0.8672
NODE_7_length_116193_cov_15.825812_29	COG1503	1.77e-163	0.5405	0.5353	0.9903	0.9903
NODE_8_length_112668_cov_91.537734_12	COG1541	1.23e-147	0.3149	0.3242	1.03	1.009
NODE_9_length_111157_cov_16.817258_106	COG0247	9.18e-71	0.2583	0.2603	1.008	0.6848
NODE_10_length_107865_cov_90.702212_72	COG0750	1e-16	0.1921	0.1947	1.013	0.9819
NODE_11_length_105680_cov_79.303012_3	COG0379	8.21e-154	0.5584	0.5309	0.9506	1.01
NODE_13_length_68512_cov_85.489369_7	COG0473	3.04e-166	0.5102	0.5029	0.9856	1.033
NODE_15_length_61306_cov_84.763935_11	COG0778	2.34e-14	0.2353	0.2126	0.9034	0.7421
NODE_15_length_61306_cov_84.763935_45	COG0784	8.23e-27	0.3858	0.3769	0.9769	0.3017
NODE_18_length_57661_cov_83.486854_34	COG0380	6.01e-130	0.3216	0.3189	0.9918	0.9507
NODE_18_length_57661_cov_83.486854_51	COG1439	8.09e-45	0.3801	0.3672	0.9661	1
NODE_20_length_53612_cov_15.351191_35	COG0483	1.41e-71	0.3478	0.3385	0.9731	0.9583
NODE_30_length_38810_cov_89.773191_11	COG0757	1.2e-55	0.4507	0.4384	0.9726	1.014
NODE_34_length_36600_cov_71.846864_3	COG0731	1.13e-32	0.2876	0.2196	0.7635	0.876
NODE_34_length_36600_cov_71.846864_18	COG2870	7.95e-67	0.6154	0.1713	0.2784	0.7927
NODE_41_length_31138_cov_100.698754_18	COG4974	2.77e-98	0.3776	0.37	0.98	0.9932
NODE_46_length_29871_cov_96.370142_10	COG0035	9.83e-50	0.3668	0.3476	0.9476	0.9045
NODE_50_length_29069_cov_79.463473_4	COG3291	3.87e-23	0.2724	0.2761	1.013	0.4513
NODE_50_length_29069_cov_79.463473_17	COG2244	3.91e-21	0.2286	0.1896	0.8292	0.8274
NODE_57_length_26396_cov_76.010069_4	COG2274	0	0.3426	0.3484	1.017	0.9877
NODE_59_length_25699_cov_33.101163_3	COG1502	2.5e-12	0.242	0.08676	0.3584	0.5607
NODE_65_length_24649_cov_13.471268_13	COG0655	1.35e-51	0.3433	0.3333	0.971	1.047
NODE_77_length_22302_cov_86.782542_10	COG2131	1.29e-43	0.3922	0.3659	0.9329	1.041
NODE_88_length_18877_cov_14.061383_17	COG2246	3.12e-15	0.246	0.223	0.9065	0.7039
NODE_100_length_16440_cov_72.171362_6	COG0451	9.58e-58	0.3323	0.3312	0.9968	0.969
NODE_110_length_15222_cov_93.632684_9	COG0530	1.11e-63	0.4141	0.3844	0.9281	0.9459
NODE_128_length_12757_cov_82.799054_5	COG0023	7.23e-24	0.4574	0.4135	0.9038	0.7015
NODE_130_length_12731_cov_76.522681_8	COG0681	1.11e-12	0.3649	0.1626	0.4458	0.137
NODE_131_length_12298_cov_49.382456_3	COG0209	2.37e-70	0.2403	0.2565	1.068	0.8081
NODE_137_length_11504_cov_109.690732_9	COG1664	1.72e-25	0.3889	0.2877	0.7397	0.8852
NODE_178_length_7552_cov_87.285886_5	COG0438	5.29e-17	0.2006	0.189	0.9423	0.8291
NODE_180_length_7359_cov_88.482422_2	COG0302	8.31e-105	0.5968	0.5692	0.9538	0.9073
NODE_200_length_6360_cov_48.354130_2	COG1518	1.52e-29	0.311	0.156	0.5015	0.7193
NODE_241_length_4529_cov_16.751797_3	COG1208	4.62e-99	0.3822	0.3715	0.9721	1.018
NODE_269_length_3725_cov_20.081414_2	COG1045	1.02e-11	0.2812	0.232	0.8247	0.7512
NODE_309_length_2880_cov_81.564395_2	COG0382	3.17e-54	0.3204	0.3149	0.9827	0.9827
NODE_425_length_1229_cov_9.956597_3	COG1782	3.59e-17	0.6512	0.04396	0.0675	0.9773
NODE_433_length_1136_cov_98.406043_1	COG3177	7.32e-32	0.3209	0.1983	0.6178	0.6091
NODE_1_length_174676_cov_75.610868_35	COG3063	1.9e-12	0.264	0.208	0.788	0.9292
NODE_1_length_174676_cov_75.610868_54	COG1773	2.68e-15	0.4902	0.4545	0.9273	0.9444
NODE_1_length_174676_cov_75.610868_84	COG1364	2.9e-173	0.5012	0.5099	1.017	1.033
NODE_1_length_174676_cov_75.610868_130	COG2219	2.74e-24	0.1719	0.2094	1.218	0.9588
NODE_2_length_162612_cov_78.117187_45	COG0104	1.34e-140	0.3792	0.3651	0.9628	1.214
NODE_2_length_162612_cov_78.117187_58	COG1304	3.86e-95	0.4078	0.4056	0.9944	1.017
NODE_2_length_162612_cov_78.117187_106	COG0340	1.36e-89	0.4519	0.4538	1.004	0.8299
NODE_3_length_156794_cov_85.676493_18	COG1255	6.75e-29	0.3889	0.3798	0.9767	0.9921
NODE_3_length_156794_cov_85.676493_150	COG4040	3.41e-19	0.4578	0.4471	0.9765	0.9881
NODE_5_length_138743_cov_15.678321_75	COG0436	5.93e-119	0.3384	0.3384	1	1.045
NODE_8_length_112668_cov_91.537734_38	COG1763	1.99e-38	0.4091	0.3913	0.9565	0.6553
NODE_8_length_112668_cov_91.537734_43	COG1029	0	0.5266	0.5315	1.009	0.9687
NODE_9_length_111157_cov_16.817258_13	COG0126	1.12e-145	0.399	0.4101	1.028	0.9878
NODE_9_length_111157_cov_16.817258_29	COG1491	1.3e-66	0.4865	0.4455	0.9158	1
NODE_9_length_111157_cov_16.817258_93	COG0464	0	0.5403	0.5567	1.03	0.6982
NODE_15_length_61306_cov_84.763935_49	COG2006	7.85e-60	0.2731	0.2628	0.9625	0.9246
NODE_17_length_60787_cov_93.076972_1	COG1253	5.84e-97	0.293	0.2937	1.002	1.021
NODE_17_length_60787_cov_93.076972_45	COG2908	7.1e-19	0.2646	0.2489	0.9409	0.8849
NODE_17_length_60787_cov_93.076972_48	COG0535	5.36e-17	0.3204	0.1671	0.5216	0.5452
NODE_22_length_46028_cov_91.703641_38	COG1917	3.34e-15	0.3068	0.2061	0.6718	0.8148
NODE_22_length_46028_cov_91.703641_44	COG0655	1.71e-32	0.3623	0.2415	0.6667	0.5227
NODE_26_length_43493_cov_69.576032_21	COG0183	6.59e-124	0.381	0.3878	1.018	1.031
NODE_30_length_38810_cov_89.773191_23	COG3086	1.4e-11	0.2403	0.2067	0.86	0.9214
NODE_32_length_36761_cov_97.987215_23	COG0542	0	0.5258	0.5712	1.087	0.9977
NODE_36_length_34693_cov_81.086492_24	COG0696	0	0.5205	0.5246	1.008	1.012
NODE_47_length_29760_cov_14.955867_19	COG0352	5.59e-60	0.4902	0.4739	0.9668	0.9273
NODE_51_length_28954_cov_87.297607_17	COG3525	3.4e-125	0.3403	0.2445	0.7186	0.9759
NODE_67_length_24356_cov_78.907986_11	COG1122	2.73e-112	0.5297	0.5319	1.004	0.8429
NODE_68_length_24288_cov_91.633266_2	COG0682	2.57e-58	0.3492	0.3589	1.028	0.9966
NODE_73_length_23363_cov_83.367216_1	COG0335	2.95e-40	0.549	0.487	0.887	0.8793
NODE_79_length_21609_cov_73.352870_10	COG1974	6.87e-26	0.3171	0.194	0.6119	0.8367
NODE_88_length_18877_cov_14.061383_10	COG0279	2.01e-41	0.4	0.3523	0.8807	0.8073
NODE_124_length_13217_cov_102.314840_5	COG1508	2.01e-125	0.3732	0.4077	1.092	1.008
NODE_127_length_12763_cov_101.184613_13	COG0042	6.04e-32	0.2689	0.1981	0.7368	0.9754
NODE_139_length_11374_cov_87.003275_11	COG0182	6.56e-165	0.5361	0.5144	0.9595	1.057
NODE_148_length_10385_cov_93.850893_3	COG0665	2.97e-28	0.218	0.2196	1.008	0.3621
NODE_185_length_7183_cov_87.314804_1	COG3509	6.04e-26	0.2767	0.2244	0.8109	0.7833
NODE_280_length_3513_cov_114.734866_4	COG0285	5.01e-122	0.3625	0.3489	0.9625	0.9492
NODE_316_length_2792_cov_9.408103_4	COG0463	4.27e-18	0.3053	0.09966	0.3265	0.709
NODE_772_length_312_cov_5.229787_1	COG2824	4.94e-56	0.6372	0.5804	0.9107	0.9903
NODE_1085_length_206_cov_20.031008_1	COG3291	5.46e-14	0.5714	0.1347	0.2357	1.029
NODE_1_length_174676_cov_75.610868_134	COG0472	6.32e-42	0.2438	0.2477	1.016	1.006
NODE_1_length_174676_cov_75.610868_144	COG0420	5.11e-42	0.2222	0.2205	0.9923	0.8958
NODE_2_length_162612_cov_78.117187_159	COG2520	9.54e-113	0.4265	0.434	1.018	1.018
NODE_3_length_156794_cov_85.676493_84	COG0524	3.29e-26	0.2124	0.1318	0.6206	0.6701
NODE_3_length_156794_cov_85.676493_89	COG2007	1.01e-47	0.5748	0.5748	1	1
NODE_3_length_156794_cov_85.676493_169	COG2905	6.1e-11	0.2857	0.05902	0.2066	0.5943
NODE_5_length_138743_cov_15.678321_21	COG1997	5.38e-24	0.5441	0.4157	0.764	0.8095
NODE_5_length_138743_cov_15.678321_32	COG3259	5.69e-139	0.358	0.3946	1.102	0.9605
NODE_7_length_116193_cov_15.825812_8	COG0003	5.1e-96	0.3742	0.3696	0.9876	0.799
NODE_7_length_116193_cov_15.825812_85	COG1304	1.1e-81	0.3407	0.3444	1.011	1.034
NODE_7_length_116193_cov_15.825812_126	COG0382	5.05e-31	0.2374	0.2284	0.9619	1.026
NODE_7_length_116193_cov_15.825812_139	COG1012	4.1e-38	0.2773	0.2585	0.9322	0.9544
NODE_9_length_111157_cov_16.817258_49	COG0484	2.38e-145	0.4651	0.4663	1.003	0.9894
NODE_13_length_68512_cov_85.489369_16	COG0468	7.2e-59	0.3109	0.2652	0.853	1.013
NODE_13_length_68512_cov_85.489369_41	COG0180	2.66e-102	0.3195	0.3185	0.9968	0.8599
NODE_18_length_57661_cov_83.486854_11	COG1099	5.54e-90	0.4741	0.4685	0.9882	0.996
NODE_18_length_57661_cov_83.486854_58	COG1924	1.07e-166	0.423	0.4369	1.033	0.9951
NODE_19_length_54512_cov_14.152824_11	COG0163	1.59e-87	0.5538	0.5393	0.9738	1.005
NODE_21_length_49183_cov_77.902150_32	COG0760	1.64e-16	0.2207	0.2	0.9062	0.6488
NODE_23_length_45256_cov_14.588791_23	COG3635	4.57e-16	0.2166	0.1985	0.9167	1.127
NODE_23_length_45256_cov_14.588791_36	COG0145	1.72e-102	0.2634	0.2626	0.997	1.009
NODE_23_length_45256_cov_14.588791_37	COG0458	0	0.6488	0.665	1.025	0.3828
NODE_24_length_43940_cov_88.632788_8	COG4409	4.39e-13	0.3462	0.03709	0.1071	0.7222
NODE_28_length_40494_cov_90.345696_35	COG0716	1.07e-18	0.2405	0.2517	1.046	1.039
NODE_31_length_37357_cov_13.731411_19	COG0439	3.66e-15	0.2375	0.1581	0.6659	0.7726
NODE_45_length_29892_cov_79.173470_8	COG0496	6.02e-88	0.4039	0.4087	1.012	0.9884
NODE_47_length_29760_cov_14.955867_20	COG0441	6.09e-114	0.2859	0.3005	1.051	1.011
NODE_47_length_29760_cov_14.955867_32	COG0475	2.02e-43	0.2567	0.2645	1.03	0.9715
NODE_53_length_28243_cov_80.347582_14	COG1001	0	0.4964	0.4743	0.9555	1.035
NODE_63_length_24989_cov_17.225112_8	COG0188	0	0.5542	0.5473	0.9876	0.9297
NODE_68_length_24288_cov_91.633266_13	COG0053	1.26e-72	0.3345	0.3191	0.9539	0.9797
NODE_74_length_23217_cov_90.457260_3	COG0731	5.27e-89	0.3957	0.3716	0.9392	0.9115
NODE_81_length_20764_cov_83.266593_8	COG0294	2.41e-82	0.4091	0.3942	0.9635	0.9429
NODE_84_length_20016_cov_85.482572_10	COG1765	2.5e-20	0.2951	0.2628	0.8905	0.8299
NODE_84_length_20016_cov_85.482572_11	COG0664	7.26e-32	0.2673	0.2523	0.9439	0.9182
NODE_101_length_16387_cov_16.036787_9	COG0464	0	0.5717	0.5972	1.045	0.7078
NODE_106_length_15625_cov_81.699961_1	COG0703	6.49e-41	0.3879	0.3721	0.9593	1.006
NODE_124_length_13217_cov_102.314840_6	COG0017	0	0.4392	0.4897	1.115	1.008
NODE_130_length_12731_cov_76.522681_1	COG0642	3.59e-43	0.368	0.253	0.6875	0.4046
NODE_139_length_11374_cov_87.003275_1	COG1549	1.66e-19	0.2857	0.1156	0.4046	0.8607
NODE_139_length_11374_cov_87.003275_10	COG3063	1.61e-15	0.242	0.152	0.628	0.8177
NODE_248_length_4197_cov_9.590049_4	COG4868	1.96e-92	0.5134	0.2333	0.4544	0.9825
NODE_308_length_2890_cov_119.533594_2	COG3201	4.35e-26	0.3552	0.2928	0.8243	0.9242
NODE_2_length_162612_cov_78.117187_37	COG0677	8.03e-166	0.446	0.4358	0.9771	0.9861
NODE_2_length_162612_cov_78.117187_89	COG1471	1.23e-120	0.5941	0.5892	0.9917	0.9835
NODE_3_length_156794_cov_85.676493_99	COG0599	8.81e-27	0.4074	0.3548	0.871	0.8504
NODE_3_length_156794_cov_85.676493_133	COG1091	3.32e-91	0.3719	0.3772	1.014	0.9896
NODE_3_length_156794_cov_85.676493_141	COG1216	1.67e-48	0.2889	0.2984	1.033	0.9783
NODE_4_length_156707_cov_15.332159_32	COG1648	5.8e-37	0.2956	0.2857	0.9667	0.9575
NODE_4_length_156707_cov_15.332159_76	COG0037	7.01e-63	0.3167	0.2987	0.943	0.8978
NODE_5_length_138743_cov_15.678321_8	COG2217	0	0.4542	0.4656	1.025	1.004
NODE_6_length_125980_cov_87.281550_27	COG4064	3.85e-18	0.5192	0.36	0.6933	0.619
NODE_6_length_125980_cov_87.281550_132	COG4965	1.85e-14	0.2258	0.1586	0.7023	0.6364
NODE_7_length_116193_cov_15.825812_80	COG0013	1.82e-50	0.2933	0.1388	0.4733	1.045
NODE_8_length_112668_cov_91.537734_5	COG0171	1.24e-91	0.4232	0.4216	0.9963	0.9852
NODE_8_length_112668_cov_91.537734_44	COG1229	0	0.5619	0.56	0.9965	1.005
NODE_11_length_105680_cov_79.303012_47	COG1499	1.81e-85	0.3202	0.3211	1.003	1.011
NODE_15_length_61306_cov_84.763935_57	COG2231	1.46e-73	0.4565	0.4884	1.07	0.9787
NODE_17_length_60787_cov_93.076972_29	COG0114	0	0.5957	0.5931	0.9957	0.9978
NODE_22_length_46028_cov_91.703641_7	COG1759	0	0.5983	0.5983	1	0.9918
NODE_23_length_45256_cov_14.588791_7	COG0614	1.51e-30	0.262	0.2226	0.8495	0.6063
NODE_25_length_43588_cov_89.433017_18	COG0714	6.99e-87	0.409	0.4164	1.018	1.009
NODE_28_length_40494_cov_90.345696_27	COG0330	1.15e-46	0.445	0.2921	0.6564	0.7235
NODE_30_length_38810_cov_89.773191_7	COG1884	5.04e-100	0.3254	0.2755	0.8467	0.7594
NODE_32_length_36761_cov_97.987215_8	COG0484	6.58e-143	0.4571	0.4744	1.038	0.9948
NODE_35_length_35877_cov_118.067291_29	COG0097	4.02e-72	0.5	0.5169	1.034	0.9946
NODE_38_length_32562_cov_74.891242_10	COG3264	6.33e-39	0.36	0.06467	0.1796	0.9868
NODE_38_length_32562_cov_74.891242_23	COG2825	2.45e-12	0.2471	0.2471	1	0.9942
NODE_49_length_29195_cov_16.573116_3	COG1237	2.03e-43	0.3196	0.3282	1.027	1.031
NODE_49_length_29195_cov_16.573116_8	COG1730	4.16e-21	0.3185	0.2966	0.931	0.9643
NODE_55_length_27367_cov_83.765775_21	COG0668	1.07e-24	0.2145	0.2342	1.092	0.8195
NODE_59_length_25699_cov_33.101163_8	COG1421	3.2e-17	0.2612	0.2555	0.9781	0.8481
NODE_93_length_18093_cov_92.739842_2	COG0272	0	0.5	0.5007	1.001	1.005
NODE_98_length_17144_cov_108.543857_2	COG0698	2.52e-51	0.4792	0.457	0.9536	0.9796
NODE_100_length_16440_cov_72.171362_11	COG0324	1.53e-67	0.3344	0.3312	0.9903	1
NODE_113_length_15166_cov_86.275366_12	COG1522	3.22e-34	0.3264	0.3052	0.9351	0.878
NODE_125_length_13145_cov_76.824686_6	COG0286	7.59e-149	0.3721	0.3988	1.072	0.9722
NODE_128_length_12757_cov_82.799054_10	COG0188	0	0.5416	0.551	1.017	0.9578
NODE_135_length_12064_cov_87.861266_1	COG1785	1.26e-81	0.3121	0.305	0.9772	0.9792
NODE_146_length_10543_cov_72.418211_7	COG0806	5.65e-15	0.2588	0.2529	0.977	0.9497
NODE_162_length_8813_cov_11.472527_1	COG1215	6.18e-27	0.3435	0.18	0.5239	0.777
NODE_223_length_5273_cov_114.643957_3	COG4946	1.58e-70	0.2777	0.2665	0.9596	0.5985
NODE_305_length_2917_cov_115.490493_2	COG0846	1.51e-78	0.4177	0.396	0.948	1.039
NODE_350_length_2219_cov_35.786181_3	COG0732	4.39e-13	0.1832	0.09463	0.5166	0.9854
NODE_590_length_492_cov_17.200000_1	COG1797	5.76e-39	0.3583	0.09534	0.2661	0.9836
NODE_812_length_290_cov_1.699531_1	COG2896	1.61e-11	0.3034	0.08385	0.2764	0.9271
NODE_3_length_156794_cov_85.676493_71	COG1603	8.68e-59	0.3739	0.3755	1.004	0.9465
NODE_3_length_156794_cov_85.676493_87	COG1011	4.23e-43	0.306	0.31	1.013	1.022
NODE_3_length_156794_cov_85.676493_157	COG0650	8.06e-54	0.3278	0.3204	0.9773	1.049
NODE_4_length_156707_cov_15.332159_112	COG0358	1.3e-53	0.2424	0.2236	0.9225	1.092
NODE_5_length_138743_cov_15.678321_122	COG4052	9.79e-90	0.4123	0.4097	0.9935	0.984
NODE_6_length_125980_cov_87.281550_26	COG4218	6.53e-20	0.4754	0.3973	0.8356	0.9104
NODE_6_length_125980_cov_87.281550_52	COG0035	1.49e-69	0.3894	0.3857	0.9905	0.9811
NODE_9_length_111157_cov_16.817258_39	COG1310	1.09e-15	0.2778	0.2612	0.9403	0.9921
NODE_9_length_111157_cov_16.817258_95	COG1243	0	0.5077	0.5107	1.006	1.024
NODE_11_length_105680_cov_79.303012_94	COG2141	3.18e-42	0.2615	0.253	0.9673	1.009
NODE_12_length_102272_cov_16.001243_10	COG3842	2.47e-124	0.414	0.4034	0.9744	0.9744
NODE_12_length_102272_cov_16.001243_87	COG0047	3.21e-92	0.4345	0.5022	1.156	0.9852
NODE_15_length_61306_cov_84.763935_12	COG1168	0	0.4584	0.4691	1.023	0.9975
NODE_16_length_61116_cov_84.262029_6	COG1405	6.99e-149	0.6141	0.6421	1.046	0.8739
NODE_27_length_41000_cov_82.492266_41	COG4277	3.26e-140	0.4406	0.4134	0.9381	1.008
NODE_29_length_39564_cov_89.439512_4	COG1323	1.42e-26	0.1445	0.1397	0.9665	0.8009
NODE_32_length_36761_cov_97.987215_13	COG2189	2.06e-28	0.2248	0.1136	0.5051	0.8187
NODE_37_length_34206_cov_14.013595_28	COG0534	1.96e-66	0.2934	0.2857	0.9736	0.961
NODE_44_length_30134_cov_98.500615_11	COG1183	3.04e-34	0.3842	0.2906	0.7564	0.7532
NODE_55_length_27367_cov_83.765775_8	COG2166	2.82e-49	0.432	0.375	0.8681	0.8929
NODE_56_length_26632_cov_79.162493_21	COG0303	1.27e-141	0.4092	0.4183	1.022	1.005
NODE_60_length_25696_cov_87.296382_15	COG5012	2.29e-39	0.2551	0.2775	1.088	0.9356
NODE_70_length_23870_cov_69.754760_14	COG0569	3.51e-44	0.316	0.3244	1.027	0.5168
NODE_94_length_17947_cov_82.703581_4	COG2244	1.72e-33	0.251	0.2583	1.029	0.9182
NODE_95_length_17589_cov_99.665315_16	COG1433	2.5e-16	0.3301	0.281	0.8512	0.9537
NODE_119_length_13810_cov_81.299643_3	COG2996	3.71e-57	0.3688	0.3136	0.8502	0.8714
NODE_121_length_13568_cov_75.575421_13	COG3832	7.65e-27	0.296	0.302	1.02	0.9268
NODE_172_length_7716_cov_91.486189_3	COG0484	5.4e-165	0.5311	0.5526	1.04	0.9974
NODE_174_length_7634_cov_8.103216_3	COG1715	2.1e-135	0.4935	0.4935	1	1.041
NODE_206_length_5883_cov_86.385291_5	COG1592	1.36e-52	0.4231	0.4639	1.096	0.9479
NODE_215_length_5487_cov_118.465989_2	COG0821	2.87e-91	0.4373	0.338	0.7729	0.4566
NODE_240_length_4546_cov_92.444171_2	COG0514	0	0.4419	0.4508	1.02	0.8269
NODE_580_length_502_cov_3.936471_1	COG0030	3.28e-35	0.3955	0.2046	0.5174	1
NODE_813_length_290_cov_1.389671_1	COG0043	1.27e-41	0.4375	0.08805	0.2013	1
NODE_860_length_274_cov_1.477157_1	COG2086	1.42e-29	0.3956	0.1385	0.35	1
NODE_1_length_174676_cov_75.610868_76	COG0655	2.08e-56	0.4221	0.4058	0.9614	1.01
NODE_2_length_162612_cov_78.117187_132	COG0474	0	0.3519	0.3381	0.9607	1.038
NODE_3_length_156794_cov_85.676493_8	COG3482	5.09e-72	0.4159	0.3755	0.903	0.9772
NODE_3_length_156794_cov_85.676493_76	COG0689	4.25e-94	0.4661	0.4478	0.9609	0.9095
NODE_3_length_156794_cov_85.676493_154	COG4036	4.61e-66	0.5311	0.4955	0.933	0.9207
NODE_4_length_156707_cov_15.332159_47	COG1930	5.3e-24	0.4286	0.4021	0.9381	0.8922
NODE_6_length_125980_cov_87.281550_126	COG0549	2.44e-150	0.5112	0.5096	0.9968	0.9936
NODE_9_length_111157_cov_16.817258_66	COG1383	3.97e-22	0.5614	0.4324	0.7703	0.8507
NODE_11_length_105680_cov_79.303012_42	COG0293	4.99e-81	0.48	0.4683	0.9756	0.9804
NODE_12_length_102272_cov_16.001243_23	COG0142	2.03e-87	0.3824	0.3789	0.9907	0.9907
NODE_13_length_68512_cov_85.489369_28	COG2093	2.8e-24	0.5079	0.5	0.9844	1.033
NODE_13_length_68512_cov_85.489369_60	COG2035	1.37e-57	0.3891	0.3877	0.9964	1.015
NODE_16_length_61116_cov_84.262029_22	COG3635	0	0.5379	0.5221	0.9706	0.995
NODE_22_length_46028_cov_91.703641_6	COG2055	3.68e-135	0.4162	0.4126	0.9914	1.015
NODE_23_length_45256_cov_14.588791_24	COG0068	0	0.3955	0.396	1.001	1.033
NODE_26_length_43493_cov_69.576032_20	COG3425	5.52e-162	0.5899	0.557	0.9443	1.011
NODE_29_length_39564_cov_89.439512_35	COG1117	2.25e-180	0.7251	0.7194	0.9921	0.996
NODE_32_length_36761_cov_97.987215_14	COG3177	3.55e-58	0.2514	0.2644	1.052	0.9734
NODE_38_length_32562_cov_74.891242_17	COG4775	5.96e-13	0.1424	0.06527	0.4582	0.7614
NODE_45_length_29892_cov_79.173470_16	COG0826	4.78e-95	0.381	0.3919	1.029	0.8264
NODE_48_length_29403_cov_87.015549_10	COG0535	3.41e-16	0.2008	0.1527	0.7608	0.55
NODE_48_length_29403_cov_87.015549_16	COG1051	2.13e-42	0.4255	0.4138	0.9724	0.9276
NODE_64_length_24987_cov_69.371618_3	COG0379	6.69e-150	0.454	0.4414	0.9722	0.9488
NODE_91_length_18299_cov_90.055921_11	COG2239	2.63e-120	0.3601	0.3481	0.9667	0.9754
NODE_92_length_18148_cov_93.895191_6	COG2715	2.29e-76	0.4953	0.5146	1.039	0.5207
NODE_96_length_17432_cov_100.036070_15	COG0247	1.69e-60	0.349	0.2294	0.6572	0.9659
NODE_104_length_15774_cov_97.478117_14	COG0119	1.15e-179	0.5669	0.5697	1.005	0.8123
NODE_111_length_15209_cov_86.841396_9	COG0319	2.75e-23	0.2806	0.2549	0.9085	0.9929
NODE_114_length_15148_cov_9.917258_9	COG3586	1.94e-29	0.4242	0.4158	0.9802	0.3246
NODE_125_length_13145_cov_76.824686_1	COG1022	1.99e-106	0.2792	0.261	0.9347	1.005
NODE_130_length_12731_cov_76.522681_4	COG1803	1.31e-63	0.4967	0.5282	1.063	0.9557
NODE_149_length_10346_cov_92.587107_2	COG0350	8.64e-55	0.3653	0.3631	0.994	1.018
NODE_149_length_10346_cov_92.587107_7	COG1074	2.95e-62	0.1705	0.1686	0.9886	1.057
NODE_150_length_10335_cov_59.715149_6	COG0253	3.26e-68	0.3058	0.3125	1.022	1.078
NODE_188_length_6988_cov_94.756330_5	COG1373	1.19e-50	0.2895	0.2487	0.8593	0.8837
NODE_202_length_6333_cov_98.047954_6	COG1314	2.27e-12	0.3333	0.2791	0.8372	0.6667
NODE_214_length_5569_cov_19.402039_2	COG2189	2.5e-22	0.3187	0.08644	0.2712	0.8649
NODE_298_length_3028_cov_91.938665_2	COG2885	7.85e-26	0.2672	0.1842	0.6895	0.1973
NODE_1_length_174676_cov_75.610868_78	COG0343	1.32e-132	0.352	0.3548	1.008	0.5656
NODE_1_length_174676_cov_75.610868_104	COG1107	0	0.5595	0.572	1.022	1.007
NODE_1_length_174676_cov_75.610868_121	COG1745	7.16e-29	0.4842	0.4894	1.011	0.8261
NODE_1_length_174676_cov_75.610868_166	COG3161	5.96e-44	0.3415	0.3218	0.9425	0.9213
NODE_2_length_162612_cov_78.117187_65	COG1758	4.95e-11	0.3	0.2838	0.9459	0.9589
NODE_3_length_156794_cov_85.676493_15	COG0458	0	0.6325	0.6325	1	0.3759
NODE_3_length_156794_cov_85.676493_78	COG1997	1.77e-35	0.573	0.573	1	0.9889
NODE_3_length_156794_cov_85.676493_81	COG1382	2.31e-24	0.4872	0.479	0.9832	0.9669
NODE_4_length_156707_cov_15.332159_22	COG1836	2.54e-44	0.3783	0.3522	0.9312	0.9465
NODE_5_length_138743_cov_15.678321_7	COG2102	2.41e-82	0.4484	0.4484	1	0.9824
NODE_7_length_116193_cov_15.825812_91	COG0611	9.78e-77	0.4103	0.4038	0.9842	0.9968
NODE_8_length_112668_cov_91.537734_31	COG0583	2.4e-11	0.1784	0.1111	0.6229	0.6424
NODE_8_length_112668_cov_91.537734_78	COG1309	2.59e-13	0.3273	0.08955	0.2736	0.7051
NODE_13_length_68512_cov_85.489369_1	COG0069	1.48e-34	0.3355	0.1052	0.3134	0.6941
NODE_13_length_68512_cov_85.489369_30	COG0221	1.34e-73	0.5353	0.5322	0.9942	0.8019
NODE_13_length_68512_cov_85.489369_33	COG2125	5.9e-47	0.5509	0.5417	0.9833	0.9291
NODE_13_length_68512_cov_85.489369_57	COG2932	7.08e-12	0.3438	0.1028	0.2991	0.3137
NODE_18_length_57661_cov_83.486854_3	COG2074	3.04e-84	0.4976	0.3512	0.7057	0.6553
NODE_29_length_39564_cov_89.439512_32	COG0226	7.54e-64	0.3616	0.3082	0.8522	1
NODE_31_length_37357_cov_13.731411_18	COG0502	1.44e-54	0.2564	0.2687	1.048	0.9972
NODE_34_length_36600_cov_71.846864_6	COG1127	9.1e-87	0.4328	0.3916	0.9049	0.9444
NODE_38_length_32562_cov_74.891242_22	COG4775	4.75e-92	0.2497	0.2741	1.098	0.9917
NODE_44_length_30134_cov_98.500615_12	COG1828	1.24e-23	0.3165	0.3012	0.9518	0.9405
